"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M70T620",70.06503428942,70.0649738196025,70.0650629886401,620.318,598.613,622.652,33,29,575049264.911374,35396173.5616672,87636302.6011362,34422878.6553732,73265888.8398871,53346435.8816436,144610831.556444,59752523.6115585,78801944.9623437,99899099.4823363,116478430.39502,80221788.4782746,119242224.78195,165091867.323749,216449691.903655,107090988.513462,136874705.104899,39022961.5304204,83608302.06014,70927891.4852252,61505307.8101877,59513456.9254652,184421220.083265,76837899.2448996,92221684.7370754,520048237.969541,2953008.33835062,44436622.7852155,142044345.591033
"M70T729",70.0650356381444,70.0646713224152,70.0650835929486,728.868,710.047,744.736,27,24,4005543.31040431,1018337.25699637,3550817.87930274,5761647.7529297,1325809.14694335,3005988.49137151,5776480.04356645,3039831.61796954,1561518.31106467,1963353.38814843,4363295.22658854,6011781.26294646,2624386.12633887,5411575.75042535,11002496.6635125,4487778.92530196,2512764.29380697,1297276.79260775,2961176.67201562,1124889.47797461,830021.646345913,2158695.73813736,7661063.07624127,3645135.43596974,1929304.18003204,3748865.32874286,910850.073922036,2831951.12441167,4344068.15396091
"M71T621",71.0683931182497,71.0683385708441,71.0684652856033,620.633,618.002,622.652,28,28,42301415.0616875,4163246.99574317,6401715.42826703,2930425.72140236,5934475.6218652,4528221.83164822,17515288.349,4757235.90211952,7077925.81158906,13887428.236234,8686692.9885657,6475821.12744137,9100940.72549923,13364810.3599999,20622543.0781757,7996432.03099647,11468773.3859453,6919221.20901837,6683786.50085152,5947630.3647578,4757222.32124025,5325984.13352212,24329756.9213092,6042884.14436638,8434433.51265765,37472385.0239486,106562.397285986,3914485.20244012,10751155.6530512
"M71T710",71.0720633691683,71.0683951980024,71.0723259872833,710.421,704.48,718.285,17,17,2769657.23613281,2061447.00873481,233982.634231779,459464.659698539,12024319.1085851,1215695.92470996,4375557.90481163,127263.624396238,3202128.11169434,3455501.70079611,217937.73128891,296665.588311036,11148876.7573555,1166977.4012205,6038226.9738885,197673.095479608,2980551.04945315,2166399.20136981,168145.585885776,10442992.5170332,9882653.79774389,921227.834388614,6531172.66722655,182970.015646829,5281351.24407383,2964323.8495078,77285.4831125736,251391.865771532,235077.349178571
"M72T681",72.0551064653581,72.0549469770479,72.0551961525754,681.2085,678.752,684.673,20,19,1936382.33851563,2232706.73750001,5608560.42518487,4858544.63009297,1828283.1203,2203508.10349358,3039095.52615235,4131649.85463436,1680143.10132,5608918.97521873,4969451.09525428,4321594.51131874,3161489.10091591,941702.604301425,3783357.41400337,6074488.119375,1684253.89789999,4315563.01822917,4699358.39812571,2943038.69709396,2046553.70624512,1097478.37483105,3889714.53340069,4468838.63652734,1663253.21447518,3099224.57103983,2799540.70193223,2747799.86949205,2168950.32070744
"M72T621",72.0717483389648,72.0716824137568,72.0718035038446,621.162,618.002,636.464,18,17,3324369.99229209,1021925.4516667,243654.14865,4812389.79043746,461925.939346353,2937316.63480568,5715024.65509721,2537587.70996732,894468.132291674,4489449.4344454,366614.496997615,4688921.24973392,3632818.32818162,785165.564772565,4592062.85484021,218290.194322265,909283.239766597,2735043.55683907,4223401.30673303,516805.280881056,4610926.47153282,788279.758500541,9913800.80529379,2949624.75911522,1636474.31681815,2776481.0678494,2057534.08499885,247635.174780472,3062889.35820325
"M72T593",72.0806776589488,72.0806330951462,72.0807077610602,592.519,590.548,596.025,28,28,252322873.36025,27417078.4470624,95563618.484625,37097160.7810826,77590213.9513292,87693243.9783182,37052888.0052937,74087482.9458749,91725409.818056,75555709.3463628,128033494.446925,79950951.0097146,128465112.297,168212758.874005,278971221.310526,122558114.692125,137478841.347223,34429216.7987587,99174114.3014103,105041496.604275,93392921.5198498,77919904.3299277,193435973.409649,99657796.4705125,101046513.418681,211109421.79155,2368095.77127514,72371075.5665822,149714664.221153
"M73T593",73.0840240246957,73.0839558257004,73.0840687359857,592.57,590.548,594.642,27,27,12385445.8908925,1406686.20059943,4360597.65009765,834450.434155199,4088037.63434657,4293200.46869997,1557879.34828905,3018045.41479687,4175513.19843748,3749234.82648751,5166887.83595079,4185427.49457388,5914880.49779294,7785780.21919331,12865250.1843576,5234488.78539735,6568734.39487849,1584374.75375001,5403501.79835469,5351854.49486016,4229153.61871876,3935506.45192607,9144234.97918122,4764276.29884115,4889845.19101702,9740377.58482032,80217.4838591367,3508504.18126561,6950681.92158507
"M74T600",74.0235566721306,74.0234598909423,74.0235941707471,599.512,581.778,615.237,26,22,9572148.59523873,10037308.4534625,523524.810978254,12889277.675086,17241824.6541375,4190944.77227086,5841103.38150908,321419.153515577,30123185.1007499,28582304.1839001,546768.556585312,3454769.92568187,13243042.4366702,3591711.10425346,4898225.3238379,111195.345016903,28264734.6379404,13547189.3555966,347272.030920982,14642321.2849063,12928354.5642265,3984649.72930205,4617304.35207682,218764.495545805,26763537.0809359,7095024.73832579,80688.4057163298,3045863.78101952,2772673.16467969
"M74T664",74.0599526709821,74.0599096674226,74.0599796692808,663.7125,660.431,667.663,28,28,50928368.3018249,13714238.3899701,17441701.4019294,26944452.1752875,30038515.1262003,17571324.0422756,25144153.0500345,15386916.8847917,28069055.64225,63657063.9045835,24499283.1693603,31911270.1936359,32568363.695625,17559275.5032744,54701112.191475,22316185.5455001,36556851.091328,29544880.7089722,31662571.1574751,45052246.1383333,38809905.8689806,20192188.3182713,83458539.1017707,29738589.8638376,46594290.8549167,48995831.0130209,9121314.22829437,12289510.2583301,17353150.3958463
"M75T664",75.0633023200157,75.0632305831325,75.0633319813875,663.5875,660.431,666.243,24,24,1743943.81079689,420540.075719729,618175.954274774,915538.544744797,984971.26827881,552300.84623047,900507.092582482,531191.71010077,934362.797630203,2171079.00523829,873621.254079019,1187525.56528586,1018373.15188194,670370.434428978,1978094.73614585,741799.458285151,1207437.29777343,980590.880806645,1128739.11018751,1565164.35465625,1222738.80749479,714027.485807613,2869405.34914713,986427.089334912,1500661.89771069,1732920.35289023,355763.71537056,594524.30135417,463994.021513389
"M76T580",76.0214426119303,76.0206283443297,76.021515872491,580.17,576.944,582.769,29,28,90177245.6574159,7400145.90564843,7078644.01457048,10775000.9543857,22548611.2495738,58755118.2910173,13764491.2677358,4468840.21034415,17658418.9978613,27988387.8074359,467430.899903328,9380108.18908027,20268535.9351547,60840986.5268586,19229608.9049595,3951428.96126367,19338636.4567543,10067031.320079,4270927.93133069,22353329.0107748,22146948.4431533,65129866.9970374,15712246.7240233,4960742.57109031,20320346.0880023,60217972.8373551,205351.9144447,42909060.8905419,41405964.3434438
"M76T706",76.0392080938247,76.0391731005001,76.0392727273786,705.5355,698.277,743.404,40,28,39055222.1382395,30904678.5411111,171133299.431923,41939549.4566551,161868475.351128,222317762.125282,146884008.615857,146758465.269132,80023949.7887671,77732284.2856027,211219436.627925,69272401.6774427,186972149.630313,350758364.757334,300006201.719778,217415818.665978,142186533.702355,30990021.5359998,223038460.367397,215489300.774312,201850176.622974,305353934.669334,279680040.579667,192439442.472009,127749421.610439,33297279.3828888,470778.911389589,213352610.45511,356846526.485335
"M76T671",76.0755952255628,76.075530309358,76.0756352177448,670.7505,647.225,672.177,26,23,7394573.78338462,2045185.33790625,7868346.23911176,28284902.5789895,82553240.8653745,13867553.4137171,14482032.9786094,6031892.06949858,10423975.7524858,1023970.7881808,1574005.61632767,3315246.53139223,15433469.5006901,2399190.44697404,3538000.89510547,1059365.16709376,1773420.25374413,908854.872025777,1160189.73083496,9505515.00598961,7950295.95990625,1853513.63036078,1602371.44956484,893335.033062502,1612597.21305951,3070188.80415323,585193.016246728,19665759.3038194,1448992.91788313
"M77T705",77.0425571937215,77.0424955648573,77.042798327057,704.7305,698.277,706.727,20,20,138750.577408473,929448.198652267,4380981.45063195,1258768.52211067,5447559.23630937,6727316.60442869,2633607.29122039,3817891.39760307,1512680.69237762,3126460.80032517,5856659.98555038,1707415.30280419,4792185.59006919,10450427.6494722,8253090.70313196,6054739.22499823,4168195.30287762,1147685.19434895,5684982.26247398,4879113.10380963,5863065.86961053,8874026.72548439,7386807.40042969,5311255.3330125,2849403.81143491,0,11768.5629220158,6166133.73931205,10471412.6538294
"M79T141",78.9555444645341,78.9555134031743,78.9555743479972,140.567,128.166,165.556,21,17,0,12720411.2031438,6112041.70820001,10081142.0365099,2637745.21785164,2902475.38928906,12996836.2808178,13497969.4628646,14059371.4039643,6469952.36409092,14648567.821875,17600371.9378266,11888743.6935496,2654359.96007395,10051729.0971041,5507292.1940625,11774074.446,44668807.8393477,24047456.3850644,12669612.3183217,5714392.21447918,3198008.27019531,10971691.507247,10190417.4051685,10635812.75925,1810974.23633721,51169754.0880478,25214964.8652577,25552113.242425
"M79T1436",78.9555565283451,78.955516019629,78.9556000084342,1435.73,1420.35,1455.68,25,17,79683829.3819336,100487543.588481,67278299.4166662,139434545.013536,136286082.69987,522418152.125509,98859311.4533326,112495856.607381,114073394.213334,70386284.5966681,83301443.4656234,130039807.321322,137365662.413025,650628905.482598,87615103.2525007,58670391.4133349,73308436.2478568,124288038.336472,107903589.335956,127213059.855626,114767483.10875,576155410.610864,69671916.9874995,73208250.9828575,110255566.155,123835119.281818,2601903.36387978,22161680.8478271,91883942.0071411
"M80T691",80.0493850540671,80.0493473213682,80.0494153837882,690.7115,686.669,703.851,32,25,9848565.53295136,4214662.87699483,1564771.72921875,5528377.6230625,1903720.74563802,5369497.62537422,2826375.47423124,1056484.8062604,2159705.79660938,7481315.77404167,1186305.89036787,5687968.75368596,2277500.32979219,5211001.38097084,4088299.69320116,1944037.06939324,2911359.49083788,4926043.08139454,2035435.81482226,2341931.50683509,2533597.49700338,5386463.12175938,4758879.78560156,1674222.07656344,2497167.50334025,6483155.66990629,299631.478040968,4703513.64091059,3718008.77827343
"M80T593",80.0493784202208,80.0493511806959,80.0494165646182,592.715,579.428,599.113,25,20,19114678.8997156,8026928.61655471,1727050.73505664,6876942.07320316,8208384.04555171,4488178.61674363,7800673.17936259,1508865.91418156,4188279.82723211,12229927.8394531,2487923.02684377,5665777.96275003,8078434.44492932,2101633.5513672,8707373.48307903,1278077.22778075,5128749.89785549,8149758.5800125,1697338.23091352,4303951.89807148,5578494.90073647,3823588.28931598,8515222.48798833,1816733.90437133,7186561.00086812,8564492.60371875,544607.261006236,3280137.49247189,6232091.7699604
"M80T666",80.0493881455971,80.0493467719885,80.049409686225,666.36,655.481,667.373,19,18,7226965.53907833,621394.091264534,5335260.65876431,1600592.64541484,1468567.96581756,1421309.74818675,1274997.77051754,4062496.63009644,1175309.37833051,1922261.66935763,5295895.28451495,2084868.78689062,4118016.48730553,3413080.13790673,5225685.39329373,4668682.426425,2563575.87708828,600723.682219797,4853946.95393124,1327333.1366255,1746387.47915547,1124941.58292821,1626255.80358398,4510645.73411894,1427211.59886805,4463323.0021582,283963.998158117,972086.175664485,3040776.9983259
"M80T540",80.0493677131525,80.0492754687389,80.0494063087918,540.132,525.493,552.921,19,17,13273721.1991343,741308.060792685,1568809.31156855,1014476.09401009,2139999.5037818,1751927.36991167,1109616.61488342,1122144.04451086,2112698.5112958,3010465.41270169,1617630.20995625,1926709.96160039,2881062.75645835,3000892.29407101,4488602.94870226,1417962.52851563,2845250.58725521,657747.690016429,945151.931039095,2059051.24331719,1629407.1914041,1070211.74149577,1547003.03112152,876012.062735213,1407285.90801832,10669034.6563023,353616.630326271,1743935.05796058,2390045.74723242
"M81T375",80.9477431582343,80.947634621313,80.9478135570496,374.6545,338.873,404.59,32,18,8264542.70118575,12607116.5110336,12887246.8659383,25004725.8099236,9174569.30406182,4038162.08021484,32898544.1521479,10511315.8948503,7618782.17656247,23460262.9564245,11296138.6994485,34386432.8447425,30603049.3748689,9701190.90323208,9030247.2718418,1860921.4098418,17813208.5773588,158310896.220476,10893417.0628163,7755443.5666849,3441328.74799803,4194767.12689662,15463493.2828829,9016494.5111168,4573148.73684373,4197828.85040895,2773512.37501408,107198932.843154,24976995.2723808
"M81T1567",80.9536753188465,80.9536043229327,80.9537464670882,1567.44,1553.88,1577.31,40,24,3620459.80675379,2633337.48625006,2933553.5159375,8041670.21432131,3792068.60906246,2130514.15321426,3655920.68841796,3709782.05695961,3708705.43176342,8125497.10958329,3376701.13924108,3764686.81796879,6937257.79081056,3196124.63517359,4401663.37141164,3376361.58767575,3342271.84602862,4122182.55122772,2622848.94922362,4039373.65746088,2628579.97302082,1808103.27099609,5633498.06450783,5315174.7876616,3742003.54494789,3727654.7732143,168416.991604209,862132.536696553,6689830.79695313
"M81T1425",80.9536569144265,80.9534337832762,80.9537471728518,1425.24,1370.32,1455.48,92,27,18516538.1616936,7993891.23312132,9675890.0583334,50975831.3649564,6983144.84023441,7779694.63478744,51973766.1512786,28747845.5236207,6150474.11994131,7201484.56647953,4553665.37849991,12882535.9947501,37284252.0768387,47920572.1987601,9734888.26414064,6317534.96431631,19011788.3234673,5694037.88179687,6700158.83239143,14291809.5771991,11800358.5306735,47867541.6874623,13717552.1289063,6915176.65217272,8492769.86679682,13933390.2141958,235582.54008007,2196412.49670331,4146438.67856245
"M81T1524",80.9536727396013,80.9535886020623,80.9537460682652,1524,1514.14,1536.67,35,24,5537506.71753901,3314295.4869609,5561408.83194444,5221253.29789622,4884642.32087613,4912365.51546498,8299497.02356547,5625750.79657033,3460418.9850157,5698101.07380585,4529097.48082595,4528937.00631184,7078373.10575,5106712.33041382,8296316.01690388,4531902.84765618,5455049.71253915,5396162.41617183,5138599.61779512,29428135.9109013,4546076.47228515,3993050.96912111,13808184.7190625,7625225.2769231,6921580.16997944,4612982.91270093,214913.924802542,1101913.67777538,5148427.74775637
"M81T1588",80.9536696667697,80.9535903788469,80.9538011460563,1587.71,1577.69,1596.78,32,23,10523721.5803676,3095966.19952732,3597139.21099745,3847187.43076388,2995320.74162946,6443636.11952588,5004922.99999997,2289623.41208332,5038888.78141398,13171471.6576481,2211505.70902349,3731201.35736117,3767043.32855862,3329824.71069337,9103397.31491318,3273885.03058733,4412310.33502935,5647622.9145,2557568.02566964,3397550.97164063,2788933.25541991,1962641.14054689,7516417.10888306,4236298.91562502,4523162.61742196,4505748.57187498,132332.610904098,816554.998171806,3885619.51232402
"M81T1471",80.9536669342863,80.9535177076745,80.9537671821471,1471.34,1455.99,1484.13,41,22,5745565.85699654,4761542.05703122,5652333.67870538,9085198.73030567,5468971.39619783,9861302.34949516,10217197.5946862,6778457.83856334,23954514.1212304,15578630.9128125,6780150.95609369,15656288.5005858,4705884.38718743,9175431.42269897,10863756.4866665,5116027.61737299,6900174.80916679,5490987.88154293,5467424.58604633,5823753.56921878,5122323.72874995,6958893.41861979,9486312.21281254,19429055.0589093,5931105.73995112,4693192.31214855,152826.523444295,1200476.12673569,4685275.0928488
"M81T1612",80.953678554282,80.9535501076052,80.9537872408125,1612.03,1598.32,1625.21,44,24,4699011.3915478,6694605.67668521,2522838.63857138,4259999.00189632,2527294.75660158,1725899.18860054,4947852.48718751,2092033.20484374,3424348.54130023,8980804.49171711,3106006.82571002,2925778.40625002,2172822.74140624,1683470.895,3434973.53062505,2910945.53410292,4073304.18175043,3872634.35024424,2804189.03484379,3306399.98447269,2947898.20921219,1745054.45415197,3665550.40883788,4177923.46996096,5907740.48590911,5079747.09063472,110689.465141455,483020.531207561,4026895.41328129
"M81T1642",80.9536711902458,80.9535349097155,80.9537931840224,1642.05,1626.44,1660.29,55,26,7785424.85640616,3278400.51093747,1945646.37456247,11997001.4697599,2978575.28052732,1268792.37265626,2956232.17587886,3842560.44066703,3037956.28651786,7670742.60990612,4307810.56841572,3957062.74498375,2933780.41368276,2455341.0008084,2763172.50939732,2321236.25044638,2855791.04015625,5390526.01603714,3706443.08844481,3780664.51586914,3105114.61916278,2764051.56595128,2702688.07741631,3132352.84184026,3701709.19526607,5215100.88324653,111167.984911829,559707.330360413,4837195.9698047
"M81T1491",80.9536698336884,80.9535877030741,80.953720318325,1490.88,1484.78,1495.67,20,16,5227560.32943726,8398487.37511363,13413944.154586,9088433.58155823,4065968.45524991,4974119.24734381,9988613.80640507,6176785.08365883,7713946.58616916,9032381.1200391,4702670.19093751,7232227.4368903,8243440.39845821,7539390.46101379,9300383.55043507,4590691.34580919,14281995.4356036,5781591.35518418,7006070.95684147,14005621.0363487,5044436.56249997,6768806.76549312,6068184.32562512,5954865.47316401,9787883.67685852,7814161.35593891,148314.551460743,960883.104757309,4721367.72253351
"M81T1506",80.9536722539588,80.9535845467521,80.9537346398113,1506.325,1498.72,1512.16,24,18,4855522.16997051,7321710.26169042,5911090.67959268,18140631.0938825,4801871.118457,3583968.39321429,7761905.7096405,3248304.01593758,6020347.31266403,3758816.69515611,4684071.34387836,4780005.07758786,10577717.3365764,6427984.95007324,23585891.8662109,5948153.15229492,7115627.70290627,4750340.62953124,10050445.2726355,7483539.55674133,6446617.38820757,5536397.67645264,7122629.40212504,5902070.9042579,20461416.3853351,5651946.17228509,143690.176196605,906539.563452125,6359744.7810039
"M81T1543",80.9536691488358,80.9536201058077,80.9537396408195,1542.565,1537.5,1551.56,22,17,4227182.84387589,5130689.81971867,4374179.67111323,8721785.4942396,6805181.49545445,2643582.66961441,5337598.47019521,4108359.41235352,11683161.7674076,4362576.82041666,3872696.01410715,5047559.66575933,4031678.69699868,2083825.83773441,5375360.44794273,4640244.90309143,16644061.4885416,4306725.95732144,3126212.76093749,5258225.64638329,5589906.25529884,2794697.24166603,3982533.66568369,5426942.60491562,13195247.7686735,4621764.51021728,129500.59454298,695882.06347847,4593823.75712013
"M81T1699",80.9536711724158,80.9535343218872,80.9538029290595,1699.475,1682.74,1717.66,42,25,3969495.90506257,1343178.44796874,2616459.03711999,1670031.01334635,1524008.6511077,896065.090794684,2039829.16215085,2352342.73904295,16764753.6324437,5933594.86726555,1977559.99389284,1176207.41808592,1557101.25388426,1056128.37760416,2443213.09444597,1834447.50801849,2219406.22845703,2790608.2326563,2460488.71435428,2918448.73390709,1348381.72826172,1247737.30347656,2014622.42908064,2046067.98755576,2719657.36838548,4054984.18125973,87934.1928233802,530674.141325951,4278317.10732415
"M81T1742",80.9536743849119,80.9535703872573,80.9537788649082,1741.89,1721.15,1764.62,50,26,4759673.42703129,1486047.11048926,1375741.86978517,1653829.49330809,2047692.43682092,673325.347529291,3015900.26279611,2717274.49534235,2349309.76202634,4297926.51843749,1734276.78486329,1894508.529375,1557727.80214844,836215.718455103,1659372.50820314,929839.498075354,3336563.76673292,2104711.61312504,1575902.5978545,1495918.53316825,1149677.687673,736527.52916666,1732760.78671877,2450877.9425421,3686161.14768752,6954904.64854172,77994.0753749013,434659.898359537,10213967.2083242
"M81T1674",80.9536746662421,80.9535806754344,80.9538041887861,1673.87,1663.15,1682.59,27,19,5454196.19598219,1468891.33818785,2350088.77124999,2095376.44570314,1670219.62664203,764997.842616899,2128453.04893879,6596419.14519546,2765800.40159062,5141445.21337337,2047163.99924142,2987484.88460128,1545005.13520833,988051.355218615,2265131.81040573,1941407.25008011,3616848.54978187,3743835.40911273,2116789.35747067,1620955.97212497,1905598.96273562,881632.102244241,2145026.09953126,3042515.46810455,4606360.77169748,4320862.82524543,75891.2505918741,411441.899583975,5358260.09124218
"M81T1809",80.9536792651717,80.9535476412014,80.953760458432,1809.49,1787.81,1831.06,40,20,2372455.56023434,996220.446050364,1117106.53094769,1132153.76501675,769337.84101562,411727.543449998,1235017.83731418,802382.611132804,1674346.37391227,14600999.0290429,1399502.20547091,1515559.97128905,736466.950546877,2727882.35665426,1367909.23723221,886838.070731032,1555651.21422363,1898326.83535318,897323.237963177,965084.567708333,825441.203254064,442082.066733042,1117542.76791292,1621342.52768821,2188044.7200879,3251487.79183038,68776.2826470137,297691.036109408,2846809.7671456
"M81T1854",80.9536619521072,80.9535672647763,80.9537198220815,1853.84,1834.73,1871.2,28,15,3262082.46028183,1120190.37327745,1138948.77483168,5207816.58713869,1047862.06551819,413316.025654231,1213054.99992232,919108.043115241,1319637.84562504,4620238.88021473,2866806.66348552,1645152.95500488,677166.827011712,503703.640948023,1344446.46371536,1129096.4896457,2050001.88503906,4135149.34135415,911132.942484378,1028056.8779199,881395.064455032,407232.926287254,1316547.67168989,1280477.24762163,9544992.23513674,2622649.82958331,92671.1739837858,296021.840920222,2554430.55776363
"M81T1973",80.9536546168717,80.9535377553621,80.9537209221362,1972.96,1948.07,1991.54,31,15,2170393.01830428,656659.473611105,394697.340445201,1121046.99403846,809450.408691414,140194.242085576,441565.092850149,374839.378631592,1126499.2665067,5643269.93133537,487733.723922729,437467.861672946,716031.947407674,328323.066787112,466729.706328256,396677.879928589,2047012.80126052,2048271.28133344,526696.339732143,683095.921471353,347413.79504478,150836.049697187,407752.365332467,479936.647036416,1604238.9038965,3797426.93250759,41562.5465498865,143978.45557673,2090187.9576416
"M81T655",80.9636413383974,80.9635119582346,80.9636872651343,654.541,651.269,656.567,20,20,572289.311425447,957930.005477427,2678479.12322427,2889976.00308592,1301583.849295,1874295.89263702,584524.873877733,2689874.00635042,2439904.62736276,2130419.99508007,2223717.96387948,2564206.91551743,1176932.55680209,1680467.79752451,529827.868063831,1864822.41692635,2055958.09202345,1069823.37726279,2766957.50454545,1323959.58342869,1106474.21356201,1574358.24122673,484156.162321874,2524778.96337287,2059924.70023919,420362.914104688,848609.753786087,1768206.22328322,1540038.99325392
"M81T622",81.033389305503,81.0333178526291,81.0334249670595,622.4915,619.152,637.094,24,16,1053153.66970312,253755.837179144,11794900.9393687,593303.33467634,239900.652809376,911586.081919925,310320.349491464,7286865.97899099,368568.969478118,1106292.26847431,4155899.37013129,1199331.19817708,552034.237830122,1351955.1362088,212953.070743561,4799505.7574297,219391.787529218,467327.0108126,2423762.6555619,383801.184723417,224870.057749701,1248452.25566016,191080.823080111,2932977.72611761,104230.317384375,243769.350434171,1147785.598349,937524.947911896,1099590.0622054
"M81T407",81.0446320098809,81.0445647466169,81.0446626847027,407.151,403.32,423.245,27,25,310008.153172221,395243.280083983,1040029.33350918,1378442.85367436,2520647.36952256,756625.407841405,1101136.55695313,966740.354999565,1247625.93388282,1668159.56405273,915082.590916664,2311516.07464063,1790825.21958073,613158.672487378,726768.809197263,1686855.93774024,1204502.01704954,2857498.37887031,816369.880981533,1228344.54054759,780801.989456599,221558.222698827,879629.532393645,1370924.50748567,1255434.27495586,1660058.77846082,3091898.32995343,950141.156204686,468890.318671875
"M81T101",81.0697446310481,81.0692311323657,81.0698287327324,101.3855,81.2743,120.539,50,26,1112420.62046985,9203264.89052344,1682054.82975776,4433321.14984462,4084772.35596387,10880398.4610938,4811983.79117439,3171554.96585469,9479765.53687904,4731435.67717014,2500891.36999006,3636690.39664734,6723573.10379818,3849608.27894071,5000932.77411478,2857837.03525879,3425530.67037841,1606952.94991508,2986562.73251064,2972138.10707589,5984775.96522909,4297955.73494726,4016498.94058574,3771941.27929617,2624897.46301547,1208263.86072951,20380.0550052673,4342002.13379158,2035940.81529859
"M82T691",82.0650302200242,82.0644868017495,82.0650609032177,690.6335,686.669,714.587,26,20,3424494.17562498,1509674.0108481,416740.785407603,1688785.62877084,869851.50214388,1983281.10120681,900401.904266179,229991.895807266,702999.507638675,2198987.29249306,446403.556434381,1185469.03371206,5106292.11113888,1953772.88727697,1376758.86757325,298360.763047934,861171.98505078,1270461.842875,453489.816479087,789169.23911111,2225179.830375,2016106.9076513,1620203.36038543,154707.89512217,947585.537419917,2795056.89890367,120173.94004545,1313286.18421181,1320752.70494726
"M82T540",82.0650261640903,82.0649879736891,82.0650607038417,540.3515,520.429,544.977,16,15,4214295.42441665,220397.672515869,488494.690464257,357694.677963893,805050.018576882,574392.148342133,362825.319774449,356771.149613284,1134335.3844888,1098315.51142578,473550.748089843,626070.192381978,1030244.34333334,984610.181041672,1450994.74869444,501868.646920574,782794.93584458,255751.626580191,339473.018164486,778625.627809462,494940.408547759,329088.51924838,579642.8895237,367449.175659055,489826.928477022,3910821.24296054,136914.677283883,564138.089832953,714260.701649845
"M82T666",82.0650282695139,82.0649912310972,82.0650521447087,666.153,665.023,668.359,15,15,1560363.18625708,213915.053871989,1791377.92863281,656387.704281849,608482.588290453,350521.329298809,398132.899722457,1152690.80921702,358598.084874047,524539.449750432,1153678.68073047,645842.174023436,1391435.46407032,888288.977075617,1733393.75393715,1638216.03116211,611529.476409595,216142.884731193,1287909.6873687,680247.151576148,463083.870994038,245637.401046467,469301.826836425,1354059.38476562,402192.555315865,1085126.46208941,136125.681549311,306990.22635075,863963.775079207
"M83T106",83.049018133354,83.0489861724494,83.0490475474307,105.891,99.089,111.817,16,15,696419.82471875,1943570.19716647,866424.591770344,1832220.02535937,1442140.64436768,1127690.67531885,1238807.70325837,921778.590304729,872492.981486619,3619969.89614724,949116.456637499,1223081.6014959,1223624.72810078,1398581.91526361,1005823.63049976,1596478.21472331,1214906.03115049,754723.207453125,1003882.95654775,1342522.03685756,1016849.07727121,1534853.40814741,981695.593279007,845674.102985491,631790.970020387,844661.438994945,17444.9364885589,895863.544792132,518257.412090953
"M83T707",83.0602699268703,83.0602378764834,83.0602893216778,706.573,700.795,709.187,17,17,3808391.96171308,5381474.99948866,2443703.26832024,2574961.33357632,2117347.45151785,2958835.88191187,2440146.10635912,2079774.11071056,2414846.82230355,10610831.1337031,3297615.07231074,3883690.14091408,3602777.8876051,5052250.89443596,3439440.51081472,3152839.79417288,8042832.48499587,6633858.81667186,4752191.42080078,3599843.26609929,3962310.7366194,3456063.75408332,5002987.32337942,3780500.86551559,3175751.98491667,1596915.15771413,1223432.44286644,3192365.027666,5432063.10989064
"M84T592",84.0442568853937,84.0432110955263,84.0443083459553,592.1035,565.347,604.894,42,28,1043522242.56044,480635454.317199,33967239.9513672,339674160.79938,382299277.153986,138553462.863232,408437818.717503,30983100.3577153,372890172.576079,821864549.582144,43712281.3371877,356316903.409927,309507088.07025,175757717.006901,382881945.263534,35799321.9426424,290335598.355944,388408866.461876,48546516.7523438,298626446.77202,267584869.813662,175191999.060029,357416722.616939,50737785.4914299,400219584.955763,356420976.529445,1124344.24421651,87601938.4939492,117544320.95808
"M84T690",84.044280932943,84.0442492652856,84.0443052536572,690.091,675.267,691.489,31,28,589417587.694928,250884613.344252,89137368.4522288,363087766.7105,120626419.8443,316837227.2673,164631848.402594,71459522.9163199,138695261.304938,499044360.472,101537955.560881,358292176.471112,121521883.03547,298859314.889336,264174729.285305,100048116.460069,153113774.376875,312450245.709291,121231552.553157,135813182.950855,118436095.186197,348857795.335501,301936678.463668,102528834.049202,158768396.509707,474611862.008088,933402.244498117,262982157.641622,243457126.941281
