"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M276T561",276.180201152798,276.180114746094,276.180386532774,560.511,558.306,562.876,28,28,1371947.92392857,583670.896618053,2160052.1495,2670692.14287499,2404288.05083087,2002839.47146054,1651180.68966015,1544626.82910938,1692728.40438335,2845785.00440002,6044971.49057814,90570071.81775,18181770.0399562,1683826.63610157,2641421.12378086,5838228.23925002,5215747.28630624,1047869.27134943,1323916.40443121,12213076.4580376,8934537.69639372,1807289.73320312,1418833.69915899,1309312.42713906,3259967.06405677,1428637.37207422,NA,1947809.15712999,1447455.04034374
"M276T510",276.180264066331,276.180162488088,276.180360266039,510.115,508.601,511.541,24,24,NA,NA,5579807.11086246,15409574.8060892,5985117.71648435,969158.539071513,1431128.0218537,4211357.56830936,8175206.02451955,1825602.2601875,6147651.94188815,60674740.6330874,6904471.20311253,879311.931466265,1719074.67750352,6257824.36952814,6683091.8371625,634489.233734619,4090000.44245628,7843687.91579301,5940868.5410711,1041022.93530646,1213045.09422123,4732903.61363638,7242323.39046251,NA,NA,NA,1172282.65560588
"M276T743",276.191485100844,276.191243623348,276.191630184594,742.815,729.349,761.845,31,27,NA,1149151.23905312,47719883.8470768,18960990.2816461,11091343.3032938,7662846.51581641,20566484.0406586,38231189.6095501,44719906.8501817,13538777.3805468,46665982.3499996,18066444.3727125,7742536.42636323,8335264.51820033,23871064.5143104,40073919.3898784,55023104.0713468,1542687.84938379,42535362.9425562,8885941.30939447,6502261.66820781,6523776.60216443,21360936.3654375,47011213.4406619,49122778.1779078,356934.437151228,NA,4998556.15889582,6614806.90244795
"M277T623",277.096165442923,277.096044215037,277.096430071228,622.6865,617.994,643.859,26,22,NA,226125.871614582,798630.478376955,2783439.68853517,7955112.61865626,NA,NA,677649.875467331,1783393.10930257,971710.210804687,769412.20835295,2343027.93037498,4790384.85192422,816849.94838476,299436.414755862,500642.547698781,821099.57354817,537832.299261284,660079.630687503,6396999.43895835,6037200.47281484,1560264.49635547,NA,1243748.95767879,956948.450883138,NA,NA,NA,419772.758907088
"M277T640",277.102712310677,277.102582540339,277.102858111387,640.392,618.163,667.72,33,19,25440579.1788749,11075838.1892344,NA,NA,87528262.5332499,1815686.27759962,12124185.4596615,NA,NA,18147040.0283647,NA,NA,59374694.8153123,3560842.83866666,9088921.66104166,NA,2309678.3945612,5182086.50883198,NA,74728180.7332577,62124449.8779606,2401139.75114212,4895832.76273437,121249.7600625,1860162.08259594,19699430.3633359,NA,NA,1305682.18780356
"M277T629",277.12204905606,277.121915770903,277.122194412989,628.6,625.797,630.823,25,25,4690743.1601823,3747694.8199762,698084.21233301,1110656.91285937,9314841.93642577,1374496.86736437,1453915.22082324,510061.324414063,593925.059111326,11233628.5502375,661108.391660247,979968.384288411,6425321.94699479,NA,1774862.98964844,511361.374929686,1045564.75009278,3784004.8790807,572607.092080076,14849982.0716419,12666567.0388087,1108060.75151128,1336167.87079883,637265.08336589,1011379.4093418,2448788.556806,NA,NA,NA
"M277T653",277.139073408644,277.139016301454,277.139158999091,653.456,652.08,657.085,15,15,NA,13683868.1068784,NA,NA,6879906.73757051,32543744.4059049,13361027.7109413,NA,NA,13836052.6275663,NA,NA,8946411.19885645,205831221.866376,NA,NA,NA,15910142.6348406,NA,10873164.6656111,10055582.4103485,89583052.2978623,4487702.17443101,NA,NA,16286426.9986612,NA,31097231.789046,168733867.501696
"M277T510",277.183607962929,277.183521640978,277.183774425307,509.8235,508.601,511.541,20,20,NA,NA,776206.633767576,2014650.62163751,831497.777930992,94308.3840336907,NA,551581.188810653,1077439.27082666,259208.771913575,822458.60774068,9335537.34654842,944727.218604686,107576.5741875,NA,881529.710798438,892003.360511523,75708.0638292407,623648.791818185,1066547.24450157,864338.130809927,NA,NA,597135.407591406,1081848.0192294,NA,NA,NA,165490.055081251
"M277T743",277.194851550518,277.194535585898,277.195121335062,742.699,728.123,761.845,25,24,NA,76913.1330749999,5428015.99571248,2439422.30208731,1454235.161886,987424.563921876,2698015.84462227,4565308.44514223,5791562.65497726,1792688.9734289,5558736.98906121,2295336.39616289,1170350.56372343,1064023.72092011,3120874.28482266,5322005.88081251,7126873.69257501,NA,4733394.15887503,1080008.71010741,828571.175791406,871851.200865232,2750501.97689064,6432703.32481889,6342474.81281396,NA,NA,NA,749645.059813365
"M277T99",277.215805207729,277.215122677999,277.21593387678,98.851,95.3022,117.678,26,17,769835.815378906,NA,2858115.66061342,4443850.53827292,3499666.604525,4321035.14050126,68946259.8483725,3282627.11033869,8637925.12103137,1812135.2456167,NA,NA,NA,NA,23621914.9436733,NA,9777199.96334656,NA,4573665.90021751,NA,2012048.00588496,2306374.33193945,32591355.1183157,NA,5620601.70063473,507875.171296875,NA,NA,NA
"M278T649",278.063200496052,278.063066725343,278.063362165477,649.441,632.226,672.078,26,15,623614.534199948,1428898.43821041,20720101.6882733,NA,NA,1040666.50113952,NA,11447540.0911504,NA,4998033.92377128,7948920.0475656,1425643.73570314,NA,NA,NA,8478777.93452083,NA,2220520.9568527,4959017.16163555,NA,NA,2972896.60721718,NA,5488072.77411564,NA,578777.998078774,NA,NA,2560062.97121486
"M278T559",278.064675976001,278.064571959735,278.064836470998,559.422,557.494,570.669,27,26,NA,936068.910679678,631240.534792259,577306.666236324,3990428.21576251,24601361.6520295,2737798.211306,727236.90838021,6337049.34173435,4456909.60320002,428088.514435765,2815926.41002604,3749417.41257597,21733980.6962223,2823781.67568748,309893.592562501,5798457.20828801,2711932.85410591,1150113.62139161,4180178.7874219,3208128.04434492,32685262.7693681,3229916.04448244,1220352.76239071,5139865.76547047,NA,NA,16407965.3868751,14086815.3983275
"M278T629",278.125427163656,278.123117155677,278.125646485339,628.9435,624.44,632.196,18,18,3939634.89795271,2147209.83628272,197182.925570315,NA,3817385.48057314,647550.800957154,505491.47080078,NA,217484.472218751,7595000.64844883,224128.304531248,426196.165003517,2693283.71758854,605549.547281248,NA,177485.268822268,NA,2676913.19528467,NA,6913226.23171385,5832210.1736475,NA,594551.369355468,NA,NA,1561050.52350001,NA,NA,NA
"M278T820",278.124476394552,278.12419748436,278.124590129123,819.79,814.651,834.191,17,15,NA,1276196.24118164,NA,109483.693069825,501626.864161933,NA,NA,36766.7315357421,955373.397671163,5274113.98764063,NA,165501.91678125,456229.206494141,NA,NA,NA,1313084.87373047,1966113.46599375,42857.9706210933,505638.906806554,396307.329343057,NA,NA,NA,1235934.53335571,324676.492200193,NA,NA,NA
"M278T109",278.138326600141,278.138119190577,278.138417707552,109.482,107.481,123.586,27,26,NA,5017636.11454862,5887863.39520226,5715862.94084809,5377689.02563542,6129867.14411459,3953081.0964132,5319929.78065104,4816196.3334363,5198783.66543143,5104567.00681771,5352330.27950585,4488893.147375,5533227.68873144,4748712.17375434,5185738.45573958,4292950.37303672,2052577.6060816,4534762.38053613,4962948.32351992,5522382.7008993,5452934.42562152,4931181.29828906,4808009.41632639,4023230.90711545,NA,NA,4814305.00687587,4214160.87664746
"M278T560",278.186905728328,278.186438557326,278.187075946348,560.462,557.103,562.876,15,15,NA,NA,361675.344254883,221493.054352216,NA,141542.212671875,NA,190132.876591798,86915.0299119872,NA,395385.249304688,6805181.69812578,NA,NA,NA,461963.444798179,210210.693620118,82282.5897412113,75637.2544566407,NA,NA,157774.347921874,NA,82762.7412077631,107294.946018751,NA,NA,139246.664460938,NA
"M279T7",278.837953019693,278.837776693468,278.838240591619,7.26115,1.33308,15.5835,27,21,NA,574227.693261328,707941.578434799,1396535.05781948,2610160.69358684,2226200.00061672,1970243.47738978,NA,1114899.68721168,1559282.84051367,430574.316726269,758479.030674422,1052803.26726367,515611.224920984,1207581.45334259,NA,612426.935793965,NA,427026.694872024,1011643.65753101,835082.056515535,1494530.65374709,548254.1937062,1186504.22367469,3103886.38241856,NA,NA,NA,NA
"M279T34",278.837839139556,278.837746566008,278.837947159068,34.3807,19.0636,53.3007,39,17,NA,810175.911224999,1061648.94888111,549212.405081006,1792591.12598217,472154.464583047,342824.920469141,NA,NA,620955.984135351,727344.469717857,395426.759418331,341918.489645605,626360.675548158,743031.572620312,NA,1385531.37821719,NA,NA,695101.636675293,385420.844855971,684390.489797266,1776100.2806635,NA,NA,NA,NA,NA,NA
"M279T70",278.837840955349,278.837707802944,278.8379340997,70.1653,64.8839,76.5063,22,21,NA,2134857.38032103,1119404.94065031,484498.891808659,1220447.96061674,1386925.21065502,536841.597543896,NA,2302158.21224888,2120485.42044789,3032539.83398667,713678.101100162,1365817.10061158,1571722.65637383,505944.489708593,NA,2970606.39392596,NA,1574500.54506273,1825856.02871763,1610075.71213696,2458324.53591746,1568612.2254125,3734357.52049696,1756358.9550172,NA,NA,NA,NA
"M279T634",278.88053167171,278.880379888656,278.88069959497,633.684,623.621,646.447,47,23,3067390.64713594,4618410.64028752,1254202.63925781,1303018.52180209,1524200.3743103,NA,2364476.25092756,1386212.74288183,2209609.74927778,NA,1242814.95099741,3606840.9941226,NA,NA,1394555.80278039,1272898.95890625,1380876.82326074,13647868.2612758,3220854.74807529,5023689.56559439,1085493.53102344,NA,1754812.97246455,1854920.925,1195861.74642858,733332.410357418,NA,1367935.85683035,1773714.41287532
"M279T463",279.133693218093,279.133594794045,279.133741842756,463.381,461.433,480.859,16,16,419934.563587988,74727.3974547529,NA,NA,516477.053602675,444188.527479491,NA,68095.460403646,509106.973215821,374571.964535994,NA,NA,596774.848786459,447730.419947167,NA,NA,887977.643260548,NA,42858.6200513671,575473.925958984,471064.852072799,434668.417648112,NA,NA,789571.890922852,108067.812714844,NA,NA,NA
"M279T98",279.231444625716,279.231301649309,279.231565948823,98.4453,85.9741,118.899,29,18,1089734.07138792,NA,NA,1710512.18475504,1243878.58831185,1681911.24079521,24231416.3202925,NA,2054617.74148785,1827440.05244085,766238.223726726,NA,709367.364938086,2611988.12969593,12730399.5056099,NA,2485669.40291853,NA,NA,NA,653892.152086718,NA,11042555.7493094,756268.936370493,1909957.9548627,954695.623445008,NA,1468727.56886558,NA
"M280T382",280.05551655052,280.055176509419,280.055619960457,382.1,368.207,400.778,27,23,4976935.68283595,1559232.08088601,1825921.10967223,1814627.80338868,NA,159383.800475781,NA,1568844.53277148,1175490.94167773,331101.186085659,1427088.6924369,1900143.60286789,NA,206222.238008594,NA,1215652.59298438,918367.896582032,6428828.57738341,1671575.05697705,689996.170125003,931696.224387138,659201.243175781,NA,1539838.11632292,1848467.4798717,13352375.0545417,NA,717571.47656684,774358.870020399
"M280T711",280.091699445739,280.09155466363,280.091889370298,710.6935,686.73,726.94,42,28,25654087.0030001,181909002.949119,33597327.1245,107187058.290882,339617903.054332,255884251.229063,233331245.662875,30553113.3176105,152882433.479625,158573268.051872,40188959.1387549,121240651.577325,399288270.201092,175202092.722955,284318289.637599,32304893.0987577,168167195.246235,216399021.708114,35902266.7948959,413093016.683004,242289551.473415,174522967.489957,223477500.89475,42994601.4723752,212116380.586974,54025326.9918212,NA,15622979.5450555,147152833.924798
"M280T738",280.091776936994,280.091670867528,280.091835656955,737.889,727.118,744.49,23,17,NA,7691295.92660506,NA,1009023.74981818,165127909.002601,3213953.74609374,17915499.0667969,NA,33862573.0392187,14706171.852107,NA,642354.821226557,167080025.243599,6068874.54965314,NA,NA,25945735.5840376,18413914.0682884,NA,172815560.215364,149620476.43009,2011951.22975279,NA,NA,39814198.3457154,6148707.60330472,NA,NA,NA
"M280T102",280.13617565895,280.136015300937,280.136293278169,102.481,101.2,103.665,26,26,NA,17757409.752818,22806711.7797875,18804097.3632,18300376.9495661,21543094.2273359,15662939.7400476,24658461.2541555,19065917.5935989,17807891.8915078,23200450.4381679,20433186.9125719,14422055.5703125,21770973.6035065,20016854.5968433,24127343.173134,18324860.1410917,12953339.6011875,23058158.4207951,17969393.4462112,19384551.1596989,20768174.0161875,19503919.2754031,22864222.9257012,17562926.92858,NA,NA,21409453.1095186,21643073.8492809
"M280T131",280.136191997058,280.136016201386,280.136348200379,130.881,116.515,134.134,37,26,NA,1867784.12688151,1252399.4265,4178968.30877246,966077.785526041,2698973.30197916,1678080.22383125,2737964.6815,1895327.31970313,4530646.0006684,1178073.02255625,950818.313587499,3805749.09430469,4145323.48959505,3773421.02848461,2375857.96186607,1755152.44171875,2043390.50220313,1799213.059525,4631348.00009792,4487355.11324479,2287628.59382096,4950020.1555,2044905.24571874,4866490.5581901,NA,NA,2312073.70815625,2493125.84760938
"M281T69",280.83455056076,280.833910564993,280.834707197262,68.78655,55.5151,76.6729,36,22,NA,316600.661479609,1074845.96593392,1033967.93283447,775845.453265677,1429664.70738652,NA,1391381.48026318,224477.817296373,1425420.03951906,1298729.07244465,157780.664430781,NA,1496162.91955669,670349.401170921,1492583.69270006,1349276.68549159,NA,1380465.11105664,841184.473388291,172849.100199023,720638.642294868,223149.06141372,337092.177903076,408011.726148203,NA,NA,NA,357242.784474793
"M281T11",280.834608241152,280.833566972164,280.834950687746,10.7616,1.37324,26.5781,37,23,NA,1652156.12170118,351486.475268008,1151299.30228275,1718947.29944152,869011.573845157,NA,1196633.81833692,212611.452310168,1105936.10068477,576050.439909418,568965.882565184,NA,301989.673289469,1296256.21328123,972598.454181897,1616733.9168478,NA,1834566.44150463,246642.513722414,793599.799327812,331446.559608482,364644.562604659,1461844.72401741,1251562.34194476,NA,NA,30478.1238205273,255976.159607861
"M281T41",280.834588350883,280.834061943562,280.83476194123,41.4391,28.942,51.9112,30,17,NA,314737.935606035,651130.147664062,NA,333940.57084375,377933.37092749,NA,462793.825780737,422208.43375639,NA,334726.442405839,223486.057310742,NA,NA,295978.157336507,553597.45767111,NA,NA,NA,369505.47376614,408047.790668532,321983.032599051,277533.935047031,957716.781967891,350734.755682251,NA,NA,NA,501611.576586371
"M281T8",280.85841273324,280.858188220244,280.85876031732,8.45726,1.3296,22.1343,40,20,NA,276246.190973906,452749.291334414,391565.607445095,407889.821522656,NA,457136.957999609,NA,320378.365263917,956679.079289674,390632.88031896,496775.6070225,1355808.72274936,NA,1130633.78237143,670767.764810021,318705.457028566,NA,751327.119138437,297236.532205219,704572.283193613,NA,231713.27064,263985.86000375,334939.574807042,NA,NA,NA,384545.666311545
"M281T40",280.858353322504,280.858165134215,280.858465771556,39.88935,22.6737,58.9521,44,16,NA,463172.946585938,1134439.14731456,606419.498859375,633326.991820937,NA,322692.066772684,NA,258008.773084766,416034.563165569,NA,315602.063321289,285816.605685677,NA,NA,NA,NA,NA,458737.738392812,608823.2354564,338331.36989873,NA,335732.907839844,349510.494092829,177391.282778437,NA,NA,NA,276128.327865418
"M281T72",280.858332672224,280.858225687001,280.858465938406,71.9216,60.0091,77.7984,23,19,NA,625580.689961562,1610126.92547292,881073.741576188,357593.589555385,NA,352595.91026862,283663.288151535,1007430.17908062,953670.971571402,891446.450916877,1104471.87820852,856773.241955313,NA,1061220.72930275,NA,NA,NA,627640.407387744,578811.541525842,972642.702605,NA,741461.913162293,312144.585778593,1390018.88831662,NA,NA,NA,681045.011380988
"M281T630",280.963910669954,280.963501931917,280.964035143642,629.9625,624.684,646.041,32,25,4672478.90545041,2921994.36544324,2869493.21125569,2971138.948107,5421158.21162109,NA,1673748.29061631,2669065.63075194,1056674.40992542,20772205.0034011,4389388.86319481,2663100.36125,4308273.37611848,645784.775267579,1481734.46130328,2128295.73008332,1314532.31235296,1794765.03183594,2323824.71352378,4972134.15291406,3875447.89082925,390927.870555555,916829.295139479,3262658.18835938,518448.603428572,1411824.97344887,NA,NA,NA
"M281T535",281.008620811002,281.0084821842,281.00884876,534.8575,533.395,541.537,24,24,NA,96516.6755932615,904533.524561914,517679.703252927,958628.645818353,487576.340924044,NA,691095.048705471,1157405.66121691,NA,786729.468432619,797597.50971083,874523.460839948,654457.891326825,1467640.3983646,669866.066654832,1648496.59809296,NA,710033.088858729,1154251.51039226,805347.771530854,560900.074921874,2775113.16675695,836455.784980471,1462817.57855078,2438781.3909041,NA,260762.313974997,1425512.14424999
"M281T1107",281.04799234411,281.047880606029,281.048091093347,1106.71,1089.53,1125.95,39,16,17992155.9872635,2145622.11535713,1721895.9655208,NA,NA,6196018.04906255,NA,NA,4241944.07306464,NA,NA,NA,NA,8225363.46449999,NA,1962543.47132816,1089600.85666666,NA,7347100.44800403,2452785.56660151,2609180.00624997,3042764.41464845,2668792.55885936,3956352.0691741,NA,1640852.08343752,2074482.16696874,NA,NA
"M281T1002",281.048004619743,281.047894552413,281.048139040842,1002.154,986.78,1018.18,30,16,6124194.32117185,1886364.97772768,NA,NA,2104394.30057033,3248412.63755358,NA,NA,NA,NA,NA,NA,3414710.15909093,4603990.59102273,NA,2643060.60158203,1608879.88206738,NA,1836917.88328124,2172229.42803127,1786427.845125,2434878.75816664,4632971.09842969,1625569.82736457,NA,NA,1900864.2984961,3986574.23429685,NA
"M281T1039",281.048003275623,281.04786872078,281.048170020693,1039.22,1019.65,1054.29,35,17,6721423.53583329,2266021.58249995,3290903.83016831,NA,NA,3750591.170625,NA,NA,1964999.8135938,NA,NA,NA,6151024.92208055,2376515.75349995,NA,2872449.1646875,2706751.04736978,NA,1950378.37957033,1998656.30410714,2428064.81660715,2977637.48900386,1801722.36160714,3244225.47864585,NA,NA,2177008.10318577,3701257.29642856,NA
"M281T711",281.095060724668,281.094841057085,281.095938548745,711.195,703.303,728.177,38,28,9429041.16874994,16884391.5684,2594360.13016115,9645692.74251685,19867320.729397,20720597.8306934,19994461.44552,2411348.38424062,24816464.5298882,13276887.401276,3356048.80608104,10324998.1478437,15095215.4576835,16411459.410207,24384934.6258451,2713005.10555077,16677963.285341,19554695.4481667,2761640.54369141,11512025.4482251,41160805.3219651,15157475.4681352,20388351.0310092,3537946.36066409,16419628.9704241,3726567.14817187,NA,1306830.16248263,12633608.2266297
